singer,title,film_album,film_or_nonfilm,year,Language,download_path,file_size_mb,duration_seconds,quality_score,download_timestamp,url_used,processing_status
Sadhana Sargam,Deewana,,Non-film,1999,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Sadhana Sargam/unknown_Sadhana Sargam_Deewana_1999.flac,76.09980392456055,0,0,2025-09-03 13:05:38,https://www.youtube.com/watch?v=8qldUFFnqu0,DOWNLOADED
Sadhana Sargam,Ishq Hua,,Non-film,2003,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Sadhana Sargam/unknown_Sadhana Sargam_Ishq Hua_2003.flac,21.90505027770996,0,0,2025-09-03 13:06:01,https://www.youtube.com/watch?v=bxcapEuu5GU,DOWNLOADED
Sadhana Sargam,Vaada,,Non-film,2001,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Sadhana Sargam/unknown_Sadhana Sargam_Vaada_2001.flac,52.90780830383301,0,0,2025-09-03 13:06:02,https://www.youtube.com/watch?v=SBfPs-PMGTA,DOWNLOADED
Sadhana Sargam,Kabhi Haan Kabhi Naa,,Non-film,2000,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Sadhana Sargam/unknown_Sadhana Sargam_Kabhi Haan Kabhi Naa_2000.flac,70.44375896453857,0,0,2025-09-03 13:06:03,https://www.youtube.com/watch?v=At599yZ_LX4,DOWNLOADED
Sadhana Sargam,Bekhudi,,Non-film,2002,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Sadhana Sargam/unknown_Sadhana Sargam_Bekhudi_2002.flac,79.75798988342285,0,0,2025-09-03 13:06:04,https://www.youtube.com/watch?v=37GVGSb-S80,DOWNLOADED
Sadhana Sargam,Tere Khayalon Mein,,Non-film,2005,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Sadhana Sargam/unknown_Sadhana Sargam_Tere Khayalon Mein_2005.flac,64.62747097015381,0,0,2025-09-03 13:06:15,https://www.youtube.com/watch?v=G_x-UJNEmEU,DOWNLOADED
Sadhana Sargam,Aagaman,,Non-film,2006,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Sadhana Sargam/unknown_Sadhana Sargam_Aagaman_2006.flac,50.75610256195069,0,0,2025-09-03 13:06:16,https://www.youtube.com/watch?v=5OnGTNBmDV8,DOWNLOADED
Anuradha Paudwal,Nazar Ke Samne (Female),Aashiqui,Film,1990,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Nazar Ke Samne (Female)_1990.flac,68.75696277618408,0,0,2025-09-03 13:06:19,https://www.youtube.com/watch?v=wrKndqHFNaQ,DOWNLOADED
Anuradha Paudwal,Dhak Dhak Karne Laga,Beta,Film,1992,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Dhak Dhak Karne Laga_1992.flac,12.22694969177246,0,0,2025-09-03 13:06:29,https://www.youtube.com/watch?v=hYG_0Zlzbqg,DOWNLOADED
Anuradha Paudwal,Bahut Pyar Karte Hain (Female),Saajan,Film,1991,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Bahut Pyar Karte Hain (Female)_1991.flac,52.440059661865234,0,0,2025-09-03 13:06:30,https://www.youtube.com/watch?v=ycj1FwxiZwc,DOWNLOADED
Anuradha Paudwal,Dil Hai Ke Manta Nahin,Dil Hai Ke Manta Nahin,Film,1991,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Dil Hai Ke Manta Nahin_1991.flac,70.94358158111572,0,0,2025-09-03 13:06:30,https://www.youtube.com/watch?v=MHhTNqR3IeQ,DOWNLOADED
Anuradha Paudwal,Hui Aankh Nam,Saathi,Film,1991,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Hui Aankh Nam_1991.flac,58.9609260559082,0,0,2025-09-03 13:06:33,https://www.youtube.com/watch?v=d-81O1g4hic,DOWNLOADED
Anuradha Paudwal,Tumhein Apna Banane Ki Kasam Khai Hai,Sadak,Film,1991,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Tumhein Apna Banane Ki Kasam Khai Hai_1991.flac,75.45933628082275,0,0,2025-09-03 13:06:42,https://www.youtube.com/watch?v=xznXW4OcyUk,DOWNLOADED
Anuradha Paudwal,Mainu Ishq Da Lagya Rog,Dil Hai Ke Manta Nahin,Film,1991,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Mainu Ishq Da Lagya Rog_1991.flac,84.88122367858887,0,0,2025-09-03 13:06:45,https://www.youtube.com/watch?v=V6K6iYmp1us,DOWNLOADED
Anuradha Paudwal,Tamma Tamma Loge,Thanedaar,Film,1990,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Tamma Tamma Loge_1990.flac,58.236931800842285,0,0,2025-09-03 13:06:46,https://www.youtube.com/watch?v=YBCRYOXoVVQ,DOWNLOADED
Anuradha Paudwal,Zindagi Is Tarah,Murder,Film,2004,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Zindagi Is Tarah_2004.flac,65.93304920196533,0,0,2025-09-03 13:06:48,https://www.youtube.com/watch?v=5qKrHiPLbDs,DOWNLOADED
Anuradha Paudwal,Intezaar,Paap,Film,2003,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Intezaar_2003.flac,77.82960319519043,0,0,2025-09-03 13:06:57,https://www.youtube.com/watch?v=QhKrIi4IygM,DOWNLOADED
Anuradha Paudwal,Gayatri Mantra,,Non-film,1998,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Gayatri Mantra_1998.flac,45.0521297454834,0,0,2025-09-03 13:07:01,https://www.youtube.com/watch?v=nH8BSEUVkpA,DOWNLOADED
Anuradha Paudwal,Hanuman Amritwani,,Non-film,1997,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Hanuman Amritwani_1997.flac,102.84981727600098,0,0,2025-09-03 13:07:03,https://www.youtube.com/watch?v=Dz8xvDDYuHo,DOWNLOADED
Anuradha Paudwal,Shiv Amritwani,,Non-film,1999,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Shiv Amritwani_1999.flac,608.6378631591797,0,0,2025-09-03 13:07:25,https://www.youtube.com/watch?v=NoTqovUx-TM,DOWNLOADED
Anuradha Paudwal,Aarti Kunj Bihari Ki,,Non-film,1994,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Aarti Kunj Bihari Ki_1994.flac,51.323960304260254,0,0,2025-09-03 13:07:49,https://www.youtube.com/watch?v=EELx3csZDdQ,DOWNLOADED
Anuradha Paudwal,Main Pardesi Hoon,,Non-film,1993,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Main Pardesi Hoon_1993.flac,92.62271213531494,0,0,2025-09-03 13:07:51,https://www.youtube.com/watch?v=aB6dN8K1rFM,DOWNLOADED
Anuradha Paudwal,Shiv Aaradhana,,Non-film,1991,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Shiv Aaradhana_1991.flac,50.57725620269776,0,0,2025-09-03 13:08:03,https://www.youtube.com/watch?v=SXHZSdRp-dI,DOWNLOADED
Anuradha Paudwal,Ram Raksha Stotra,,Non-film,1992,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Ram Raksha Stotra_1992.flac,140.40976238250732,0,0,2025-09-03 13:08:09,https://www.youtube.com/watch?v=UhVwK_ZTZbs,DOWNLOADED
Anuradha Paudwal,Durga Amritwani,,Non-film,1999,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Durga Amritwani_1999.flac,572.9920806884766,0,0,2025-09-03 13:08:14,https://www.youtube.com/watch?v=kYyMwwY0lhk,DOWNLOADED
Anuradha Paudwal,Om Jai Jagdish Hare,,Non-film,1995,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Om Jai Jagdish Hare_1995.flac,673.585696220398,0,0,2025-09-03 13:08:16,https://www.youtube.com/watch?v=C9dwTF1cTto,DOWNLOADED
Anuradha Paudwal,Shri Krishna Govind Hare Murari,,Non-film,1996,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Shri Krishna Govind Hare Murari_1996.flac,43.48405075073242,0,0,2025-09-03 13:08:17,https://www.youtube.com/watch?v=E4Q9DHCdOP0,DOWNLOADED
Anuradha Paudwal,Mahamrityunjay Mantra,,Non-film,1998,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Mahamrityunjay Mantra_1998.flac,74.38044834136963,0,0,2025-09-03 13:08:24,https://www.youtube.com/watch?v=hF88XjrSoDk,DOWNLOADED
Anuradha Paudwal,Jai Ambe Gauri,,Non-film,1994,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Jai Ambe Gauri_1994.flac,48.86129379272461,0,0,2025-09-03 13:08:29,https://www.youtube.com/watch?v=ZPMTX8Hfp0g,DOWNLOADED
Anuradha Paudwal,Subah Subah Le Shiv Ka Naam,,Non-film,1995,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Subah Subah Le Shiv Ka Naam_1995.flac,74.65128421783447,0,0,2025-09-03 13:08:31,https://www.youtube.com/watch?v=gQKh22sMm6w,DOWNLOADED
Anuradha Paudwal,Shree Ram-Vandana,,Non-film,1993,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Shree Ram-Vandana_1993.flac,235.3436708450317,0,0,2025-09-03 13:08:38,https://www.youtube.com/watch?v=B241lEeK_as,DOWNLOADED
Anuradha Paudwal,Uth Jaag Musafir,,Non-film,1992,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Anuradha Paudwal/unknown_Anuradha Paudwal_Uth Jaag Musafir_1992.flac,63.857927322387695,0,0,2025-09-03 13:08:39,https://www.youtube.com/watch?v=ewn-n0AVwgg,DOWNLOADED
Kavita Krishnamurthy,Hawa Hawai,Mr. India,Film,1990,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Hawa Hawai_1990.flac,91.45524787902832,0,0,2025-09-03 13:08:45,https://www.youtube.com/watch?v=-8QTG6c6GLk,DOWNLOADED
Kavita Krishnamurthy,Mera Piya Ghar Aaya,Yaraana,Film,1995,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Mera Piya Ghar Aaya_1995.flac,44.76872634887695,0,0,2025-09-03 13:08:46,https://www.youtube.com/watch?v=oDiG99J47aM,DOWNLOADED
Kavita Krishnamurthy,Pyar Hua Chupke Se,1942: A Love Story,Film,1994,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Pyar Hua Chupke Se_1994.flac,26.05981636047364,0,0,2025-09-03 13:08:52,https://www.youtube.com/watch?v=3NP6Nnju-5Q,DOWNLOADED
Kavita Krishnamurthy,Aaj Main Upar,Khamoshi: The Musical,Film,1996,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Aaj Main Upar_1996.flac,62.96090221405029,0,0,2025-09-03 13:08:53,https://www.youtube.com/watch?v=cBhehE8AbUA,DOWNLOADED
Kavita Krishnamurthy,Nimbooda Nimbooda,Hum Dil De Chuke Sanam,Film,1999,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Nimbooda Nimbooda_1999.flac,82.42872047424316,0,0,2025-09-03 13:09:00,https://www.youtube.com/watch?v=tcBK_zWgXpw,DOWNLOADED
Kavita Krishnamurthy,Maar Daala,Devdas,Film,2002,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Maar Daala_2002.flac,55.81042671203613,0,0,2025-09-03 13:09:00,https://www.youtube.com/watch?v=g8waHAV2lwM,DOWNLOADED
Kavita Krishnamurthy,Dola Re Dola (Female Solo),Devdas,Film,2002,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Dola Re Dola (Female Solo)_2002.flac,18.85904788970948,0,0,2025-09-03 13:09:07,https://www.youtube.com/watch?v=P71HLBxrvRI,DOWNLOADED
Kavita Krishnamurthy,Dholi Taro Dhol Baaje (Female Solo),Hum Dil De Chuke Sanam,Film,1999,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Dholi Taro Dhol Baaje (Female Solo)_1999.flac,39.43919849395752,0,0,2025-09-03 13:09:11,https://www.youtube.com/watch?v=uqpRoZzl1IA,DOWNLOADED
Kavita Krishnamurthy,Koi Akela Kahan,,Non-film,2008,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Koi Akela Kahan_2008.flac,20.445613861083984,0,0,2025-09-03 13:09:34,https://www.youtube.com/watch?v=vpsHnpfH_gw,DOWNLOADED
Kavita Krishnamurthy,Tu Cheez Badi Hai Mast Mast (Female),Mohra,Film,1994,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Tu Cheez Badi Hai Mast Mast (Female)_1994.flac,29.45906639099121,0,0,2025-09-03 13:09:35,https://www.youtube.com/watch?v=QPmhjoP0gY8,DOWNLOADED
Kavita Krishnamurthy,Main Aisi Cheez Nahin,Salma Pe Dil Aa Gaya,Film,1997,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Main Aisi Cheez Nahin_1997.flac,104.87087631225586,0,0,2025-09-03 13:09:37,https://www.youtube.com/watch?v=8uxjq2c4ZqM,DOWNLOADED
Kavita Krishnamurthy,Devi,,Non-film,2001,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Devi_2001.flac,4.94101619720459,0,0,2025-09-03 13:09:47,https://www.youtube.com/watch?v=-pikCrdCZ1A,DOWNLOADED
Kavita Krishnamurthy,Ram Ka Naam,,Non-film,2003,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Ram Ka Naam_2003.flac,43.40872764587402,0,0,2025-09-03 13:09:51,https://www.youtube.com/watch?v=uUtNLG-5qmg,DOWNLOADED
Kavita Krishnamurthy,Hum Tum Mile,,Non-film,2000,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Hum Tum Mile_2000.flac,642.9417953491211,0,0,2025-09-03 13:10:01,https://www.youtube.com/watch?v=bYP0TDSKC40,DOWNLOADED
Kavita Krishnamurthy,Krishna,,Non-film,2002,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Krishna_2002.flac,43.85625743865967,0,0,2025-09-03 13:10:04,https://www.youtube.com/watch?v=RwSUHqlbJ1M,DOWNLOADED
Kavita Krishnamurthy,Aum,,Non-film,2004,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Aum_2004.flac,87.26139068603516,0,0,2025-09-03 13:10:06,https://www.youtube.com/watch?v=5Wk4BrvgAus,DOWNLOADED
Kavita Krishnamurthy,Mahalakshmi,,Non-film,2006,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Mahalakshmi_2006.flac,47.73573398590088,0,0,2025-09-03 13:10:07,https://www.youtube.com/watch?v=9YBOOFY6NqA,DOWNLOADED
Kavita Krishnamurthy,Ganesha,,Non-film,2007,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Ganesha_2007.flac,80.2658281326294,0,0,2025-09-03 13:10:16,https://www.youtube.com/watch?v=LbrJZgyqp5w,DOWNLOADED
Kavita Krishnamurthy,Om Namah Shivaya,,Non-film,2010,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Om Namah Shivaya_2010.flac,34.469919204711914,0,0,2025-09-03 13:10:22,https://www.youtube.com/watch?v=ty03g_ArGkg,DOWNLOADED
Kavita Krishnamurthy,Saanson Ki Maala,,Non-film,1997,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Saanson Ki Maala_1997.flac,70.35114097595215,0,0,2025-09-03 13:10:22,https://www.youtube.com/watch?v=bE-JzaeNr_o,DOWNLOADED
Kavita Krishnamurthy,Ishq Mein Ruswai,,Non-film,2011,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Ishq Mein Ruswai_2011.flac,62.97198009490967,0,0,2025-09-03 13:10:29,https://www.youtube.com/watch?v=21YLwigsAcs,DOWNLOADED
Shankar Mahadevan,Breathless,,Non-film,1998,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Breathless_1998.flac,19.194047927856445,0,0,2025-09-03 13:10:35,https://www.youtube.com/watch?v=eytixeQUBa0,DOWNLOADED
Kavita Krishnamurthy,O Yaara,,Non-film,2012,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_O Yaara_2012.flac,98.67899322509766,0,0,2025-09-03 13:10:36,https://www.youtube.com/watch?v=vp4KHEaUIfY,DOWNLOADED
Kavita Krishnamurthy,Yeh Dhadkan Mere Dil Ki,Mashooq,Film,1992,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Kavita Krishnamurthy/unknown_Kavita Krishnamurthy_Yeh Dhadkan Mere Dil Ki_1992.flac,76.0910062789917,0,0,2025-09-03 13:10:37,https://www.youtube.com/watch?v=iLFasT1Op3A,DOWNLOADED
Shankar Mahadevan,Noor-E-Khuda,My Name Is Khan,Film,2010,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Noor-E-Khuda_2010.flac,59.25095462799072,0,0,2025-09-03 13:10:46,https://www.youtube.com/watch?v=L1uUzLcIzT8,DOWNLOADED
Shankar Mahadevan,Zinda,Bhaag Milkha Bhaag,Film,2013,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Zinda_2013.flac,20.131827354431152,0,0,2025-09-03 13:10:48,https://www.youtube.com/watch?v=gdqFLjWU8x8,DOWNLOADED
Shankar Mahadevan,Der Lagi Lekin,Zindagi Na Milegi Dobara,Film,2011,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Der Lagi Lekin_2011.flac,36.687684059143066,0,0,2025-09-03 13:11:11,https://www.youtube.com/watch?v=eDD1fK5eOjM,DOWNLOADED
Shankar Mahadevan,Manikarnika,Manikarnika – The Queen of Jhansi,Film,2019,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Manikarnika_2019.flac,44.582632064819336,0,0,2025-09-03 13:11:12,https://www.youtube.com/watch?v=A6zaHUD78js,DOWNLOADED
Shankar Mahadevan,Maa,Taare Zameen Par,Film,2007,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Maa_2007.flac,52.4251766204834,0,0,2025-09-03 13:11:12,https://www.youtube.com/watch?v=r7RCB3LzFgQ,DOWNLOADED
Shankar Mahadevan,Lakshya,Lakshya,Film,2004,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Lakshya_2004.flac,54.251790046691895,0,0,2025-09-03 13:11:13,https://www.youtube.com/watch?v=dW5KUH5TR_Q,DOWNLOADED
Shankar Mahadevan,Sapnon Se Bhare Naina,Luck By Chance,Film,2009,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Sapnon Se Bhare Naina_2009.flac,23.993471145629883,0,0,2025-09-03 13:11:26,https://www.youtube.com/watch?v=UfNjLCD-WVM,DOWNLOADED
Shankar Mahadevan,Yeh Hausla,Dor,Film,2006,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Yeh Hausla_2006.flac,49.23840618133545,0,0,2025-09-03 13:11:26,https://www.youtube.com/watch?v=JwB_nGx7uAs,DOWNLOADED
Shankar Mahadevan,Ekadantaya Vakratundaya,,Non-film,2003,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Ekadantaya Vakratundaya_2003.flac,75.19365501403809,0,0,2025-09-03 13:11:27,https://www.youtube.com/watch?v=N9BADRk12tk,DOWNLOADED
Shankar Mahadevan,Shoonya,,Non-film,2006,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Shoonya_2006.flac,123.488862991333,0,0,2025-09-03 13:11:30,https://www.youtube.com/watch?v=dn_1O3J56E8,DOWNLOADED
Shankar Mahadevan,Om Namah Shivay,,Non-film,2009,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Om Namah Shivay_2009.flac,40.844937324523926,0,0,2025-09-03 13:11:39,https://www.youtube.com/watch?v=SPvEFM7fXQ8,DOWNLOADED
Shankar Mahadevan,Dhuan Dhuan,Mission Kashmir,Film,2000,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Dhuan Dhuan_2000.flac,42.68671798706055,0,0,2025-09-03 13:11:41,https://www.youtube.com/watch?v=Wdv0tbcmiO4,DOWNLOADED
Shankar Mahadevan,Mere Khuda,My Name Is Khan,Film,2010,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Mere Khuda_2010.flac,76.16442966461182,0,0,2025-09-03 13:11:43,https://www.youtube.com/watch?v=lFQiBOSBxzM,DOWNLOADED
Shankar Mahadevan,Tere Jaisa,,Non-film,2012,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Tere Jaisa_2012.flac,48.26005744934082,0,0,2025-09-03 13:11:44,https://www.youtube.com/watch?v=keVYXbyFXI8,DOWNLOADED
Shankar Mahadevan,Man Mandira,Katyar Kaljat Ghusli,Film,2015,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Man Mandira_2015.flac,46.22906684875488,0,0,2025-09-03 13:11:53,https://www.youtube.com/watch?v=KrvEmATU2tU,DOWNLOADED
Shankar Mahadevan,Deva Shree Ganesha,Agneepath,Film,2012,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Deva Shree Ganesha_2012.flac,59.04879665374756,0,0,2025-09-03 13:11:55,https://www.youtube.com/watch?v=iXdQrcDwuuU,DOWNLOADED
Shankar Mahadevan,Parvardigara,,Non-film,2018,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Parvardigara_2018.flac,79.76796436309814,0,0,2025-09-03 13:12:00,https://www.youtube.com/watch?v=S3hoGVJLQzk,DOWNLOADED
Shankar Mahadevan,Urr Jaa,,Non-film,2017,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Urr Jaa_2017.flac,111.21361541748048,0,0,2025-09-03 13:12:00,https://www.youtube.com/watch?v=jTNu-R9KA-4,DOWNLOADED
Shankar Mahadevan,Ganesh Aarti,,Non-film,2020,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Ganesh Aarti_2020.flac,59.49394416809082,0,0,2025-09-03 13:12:07,https://www.youtube.com/watch?v=GrVOG4POsko,DOWNLOADED
Shankar Mahadevan,Hanuman Chalisa,,Non-film,2022,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Hanuman Chalisa_2022.flac,41.55094623565674,0,0,2025-09-03 13:12:09,https://www.youtube.com/watch?v=kJDgqov-PKE,DOWNLOADED
Shankar Mahadevan,Ae Watan (Male),Raazi,Film,2018,Hindi,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads/Hindi/Shankar Mahadevan/unknown_Shankar Mahadevan_Ae Watan (Male)_2018.flac,23.06793975830078,0,0,2025-09-03 13:12:13,https://www.youtube.com/watch?v=hqZIAuTxdt8,DOWNLOADED
